appended,state,order,title,altName,cer,lat,lon,writ,type,countr,ha,bibl
2025-04-09-(18-57-12),new,1215,Masʾa,"Masʾa, Mašʾa, Maśśāʾ, Massa, מַשָּׂא",–,–,–,"URU.ma-as-ʾa-a-a, 𒌷𒈠𒊍𒀪𒀀𒀀, LÚ.mas-ʾa-a-a, 𒇽𒈦𒀪𒀀𒀀, maš-ʾa-a-a, 𒈦𒀪𒀀𒀀, מַשָּׂא",Arabic tribe,"Arabian Peninsula, Saudi Arabia, Jordan (?), Palestine (?)",–,"Bagg RGTC 7 2/2: 394 (*Masʾa), Parpola Toponyms: 242, <a href='http://oracc.museum.upenn.edu/saao/knpp/peoplegodsplaces/index.html' target='_blank'>Knowledge and Power: Masʾa</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Mašʾa</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>SAAo Glossary: Ethnic Names (Masʾa [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>ATAE Glossary: Ethnic Names (Masʾa [1])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>RINAP Glossary: Ethnic Names (Masʾayu [of Masʾa])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>RIAo Glossary: Ethnic Names (Masʾayu [of Masʾa])</a>"
2025-04-09-(19-14-46),new,1216,Ebirnê,"Ebirnê, Ebirne, Ebirni",–,–,–,"URU.e-bir-né-e, 𒌷𒂊𒄵𒉌𒂊",town,"Assyria (?), Babylonia (?), Iraq (?)",–,"Bagg RGTC 7 3/1: 200, Parpola Toponyms: 116 (Ebirni), <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Ebirne [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Ebirne [1])</a>"
2025-04-09-(19-27-04),new,1217,Āl-Bēl-iqbi,"Āl-Bēl-iqbi, Al-Bel-iqbi",–,–,–,"URU.EN-iq-bi, 𒌷𒂗𒅅𒁉",town,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 17 (Āl-Bēl-iqbi 1), Parpola Toponyms: 71–72 (Bēl-iqbi), <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Al-Bel-iqbi [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Al-Bel-iqbi [1])</a>"
2025-04-09-(19-43-04),new,1218,Ālu-Bēl-iqbi,"Ālu-Bēl-iqbi, Alu-Bel-iqbi, Āl-Bēl-iqbi, Al-Bel-iqbi",–,–,–,"URU.EN-iq-bi, 𒌷𒂗𒅅𒁉, URU.<sup>m</sup>EN-iq-bi, 𒌷𒁹𒂗𒅅𒁉",town,"Assyria, Kalḫu province, Iraq",–,"Bagg RGTC 7 2/1: 17 (Āl-Bēl-iqbi 2), Parpola Toponyms: 71–72 (Bēl-iqbi), <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Al-Bel-iqbi [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Al-Bel-iqbi [1])</a>"
2025-04-09-(21-20-29),new,1219,Kapar-Ṣil-Bēl,"Kapar-Ṣil-Bēl, Kapar-Ṣil-Bel, Kapar-Ṣilli-Bēl, Kapar-Ṣilli-Bel",–,–,–,"URU.ŠE-<sup>m</sup>ṣil-EN, 𒌷𒊺𒁹𒉣𒂗",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 318 (Kapar-Ṣil-Bēl 1), <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Ṣil-Bel [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Ṣil-Bel [1])</a>"
2025-04-09-(21-21-30),new,1220,Kapar-Ṣilli-Bēl,"Kapar-Ṣilli-Bēl, Kapar-Ṣilli-Bel, Kapar-Ṣil-Bēl, Kapar-Ṣil-Bel",–,–,–,"URU.kap-ri-<sup>m</sup>GIŠ.MI-<sup>d</sup>EN, URU.kap-ri-<sup>m</sup>GISSU-<sup>d</sup>EN, 𒌷𒆏𒊑𒁹𒄑𒈪𒀭𒂗",village,"Assyria, Naṣībina province, Syria, Turkey (?)",–,"Bagg RGTC 7 2/1: 318 (Kapar-Ṣil-Bēl 2), <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Ṣilli-Bel [2])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Ṣilli-Bel [2])</a>"
2025-04-09-(21-40-34),new,1221,Suena,Suena,–,–,–,"URU.su-e-na, 𒌷𒋢𒂊𒈾",town,"Assyria, Naṣībina province, Syria (?), Turkey (?)",–,"Bagg RGTC 7 2/2: 539 (Suena (?)), Parpola Toponyms: 315, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Suena [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Suena [1])</a>"
2025-04-09-(22-07-49),new,1222,Zinbanu,"Zinbanu, Zinnabat ",–,–,–,"URU.zi-in-ba-nu, 𒌷𒍣𒅔𒁀𒉡 ",town,"Assyria, Siʾimmê province, Iraq",–,"Bagg RGTC 7 2/2: 646, Parpola Toponyms: 384 (Zinnabat), <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Zinbanu [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Zinbanu [1])</a>"
2025-04-09-(22-18-32),new,1223,Gulsunu,Gulsunu,–,–,–,"URU.gul-su-nu, 𒌷𒄢𒋢𒉡",town,"Assyria, Siʾimmê province, Iraq",–,"Bagg RGTC 7 2/1: 184–185, Parpola Toponyms: 136, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Gulsunu [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Gulsunu [1])</a>"
2025-04-10-(14-50-17),new,1224,Kapar-Baḫāja,"Kapar-Baḫāja, Kapar-Bahaja, Kapar-Baḫāia, Kapar-Bahaia, Kapar-Bahaya",–,–,–,"URU.ŠE-<sup>m</sup>ba-ḫa-a-a, 𒌷𒊺𒁹𒁀𒄩𒀀𒀀",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 299, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Bahaya [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Bahaya [1])</a>"
2025-04-10-(15-51-39),new,1225,Kapar-sēgalli,"Kapar-sēgalli, Kapar-segalli, Village of the queen, Kapar-sēgalli-laḫīrāja, Laḫīrean village of the queen",–,–,–,"URU.ŠE-<sup>MÍ</sup>É.GAL, 𒌷𒊺𒊩𒂍𒃲, URU.ŠE-ša-<sup>MÍ</sup>É.GAL, 𒌷𒊺𒊭𒊩𒂍𒃲, URU.ŠE-<sup>MÍ</sup>É.GAL-URU.la-ḫi-ra-a-a, 𒌷𒊺𒊩𒂍𒃲𒌷𒆷𒄭𒊏𒀀𒀀",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 316–317, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-segalli [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-segalli [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-segalli [Village of the queen])</a>"
2025-04-10-(16-13-45),new,1226,Kapar-Tapḫa-ari,"Kapar-Tapḫa-ari, Kapar-Tapha-ari, Kapar-Tapḫāri, Kapar-Taphari, Kapar-Arrapḫa-atal",–,–,–,"URU.ŠE-<sup>m</sup>tap-ḫa-a-ri-x, 𒌷𒊺𒁹𒋰𒄩𒀀𒊑x",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 320 (Kapar-Tapḫa-ari (?)), <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Tapha-ari [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Tapha-ari [1])</a>"
2025-04-10-(16-50-11),new,1227,Dūr-Šarrukkāja,"Dūr-Šarrukkāja, Dūr-Šarrukkāju, Dur-Šarrukkayu",–,–,–,"URU.BÀD-MAN-GIN-a-a, 𒌷𒂦𒌋𒌋𒁺𒀀𒀀","village, town","Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 160, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Dur-Šarrukkaya [1] (SN))</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Dur-Šarrukkaya [1] (SN))</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Dur-Šarrukkayu [1] (GN))</a>"
2025-04-10-(17-02-25),new,1228,Paqutu,"Paqutu, Paqud",–,–,–,"URU.pa-qu-tú, 𒌷𒉺𒄣𒌓","village, town","Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/2: 474, Parpola Toponyms: 273, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Paqutu [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Paqutu [1])</a>"
2025-04-10-(17-24-58),new,1229,Ḫazaḫi,"Ḫazaḫi, Hazahi, Hazahaia, Hazahiaya",–,–,–,"URU.ḫa-za-ḫi-a-a, 𒌷𒄩𒍝𒄭𒀀𒀀",town,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 224 (*Ḫazaḫi (?)),  <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Hazahi [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>ATAE Glossary: Ethnic Names (Hazahiaya [of Hazahi])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>SAAo Glossary: Ethnic Names (Hazahiaya [of Hazahi])</a>"
2025-04-10-(17-37-11),new,1230,Kapar-Nabû-šēzib,"Kapar-Nabû-šēzib, Kapar-Nabû-šezib, Kapar-Nabu-šezib",–,–,–,"URU.ŠE-<sup>m</sup><sup>d</sup>PA-še-zib, 𒌷𒊺𒁹𒀭𒉺𒊺𒍦",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 311, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Nabu-šezib [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Nabu-šezib [1])</a>"
2025-04-10-(17-47-47),new,1231,Kapar-Tabālāja,"Kapar-Tabālāja, Kapar-Tabalaya, Kapar-Tabalayu",–,–,–,"URU.ŠE-<sup>m</sup>ta-ba-la-a-a, 𒌷𒊺𒁹𒋫𒁀𒆷𒀀𒀀",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 320, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Tabalaya [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Tabalaya [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Tabalayu [1])</a>"
2025-04-10-(17-56-26),new,1232,Kapar-Zārūtî,"Kapar-Zārūtî, Kapar-Zaruti",–,–,–,"URU.ŠE-<sup>m</sup>NUMUN-ti-i, 𒌷𒊺𒁹𒆰𒋾𒄿",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 323, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Zaruti [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Zaruti [1])</a>"
2025-04-10-(18-05-50),new,1233,Kapar-Lū-aḫḫē,"Kapar-Lū-aḫḫē, Kapar-Lu-ahhe",–,–,–,"URU.ŠE-<sup>m</sup>lu-u-PAB-MEŠ, 𒌷𒊺𒁹𒇻𒌋𒉽𒈨𒌍",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 309, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Lu-ahhe [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Lu-ahhe [1])</a>"
2025-04-10-(18-14-38),new,1234,Kapar-Dakanâ,"Kapar-Dakanâ, Kapar-Dakana",–,–,–,"URU.ŠE-<sup>m</sup>da-ka-na-a, 𒌷𒊺𒁹𒁕𒅗𒈾𒀀",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 301–302, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Dakana [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Dakana [1])</a>"
2025-04-10-(18-31-50),new,1235,Kapar-...ute,Kapar-...ute,–,–,–,"URU.ŠE-<sup>m</sup>x-x-u-te, 𒌷𒊺𒁹xx𒌋𒋼",village,"Assyria, Laḫīru, Iraq",–,"Bagg RGTC 7 2/1: 294, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-x-ute [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-x-ute [1])</a>"
2025-04-10-(18-43-31),new,1236,Kapar-Abu-...,Kapar-Abu-...,–,–,–,"URU.ŠE-<sup>m</sup>AD-x-x, 𒌷𒊺𒁹𒀜xx",village,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 294, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Abu-x [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Abu-x [1])</a>"
2025-04-10-(18-55-09),new,1237,Kapar-gis...,Kapar-gis...,–,–,–,"URU.ŠE-gi-is-x, 𒌷𒊺𒄀𒄑x",village,"Assyria, Iraq",–,Bagg RGTC 7 2/1: 303 (Kapar-gis... (?))
2025-04-10-(19-03-23),new,1238,Kapar-Jaqīri,"Kapar-Jaqīri, Kapar-Iaqīri, Kapar-Yaqiri",–,–,–,"URU.ŠE-<sup>m</sup>ia-qí-ri, 𒌷𒊺𒁹𒅀𒆠𒊑",village,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 306, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Yaqiri [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Yaqiri [1])</a>"
2025-04-10-(19-12-42),new,1239,Kapar-Qanâ-il,"Kapar-Qanâ-il, Kapar-Qana-il",–,–,–,"URU.ŠE-<sup>m</sup>qa-na-a-DINGIR, 𒌷𒊺𒁹𒋡𒈾𒀀𒀭",village,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 313 (Kapar-Qanâ-il (?)), <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Qana-il [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Qana-il [1])</a>"
2025-04-10-(19-20-52),new,1240,Kapar-Saʾīli,"Kapar-Saʾīli, Kapar-Saʾili",–,–,–,"URU.ŠE-<sup>m</sup>sa-ʾi-i-li, 𒌷𒊺𒁹𒊓𒀪𒄿𒇷",village,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 31, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Kapar-Saʾili [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Kapar-Saʾili [1])</a>"
2025-04-10-(19-33-12),new,1241,Azma...,"Azma..., Tumma...",–,–,–,"URU.az-ma-x, 𒌷𒊍𒈠x",town,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 85, Parpola Toponyms: 359 (Tumma...), <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Azma-x [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Azma-x [1])</a>"
2025-04-10-(19-44-39),new,1242,Isītāti,"Isītāti, Isitati",–,–,–,"URU.i-si-ta-a-ti, 𒌷𒄿𒋛𒋫𒀀𒋾 ",town,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 252–253, Parpola Toponyms: 177, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Isitati [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Isitati [1])</a>"
2025-04-10-(19-53-57),new,1243,Jaqa...,Jaqa...,–,–,–,"URU.ia-qa-x, 𒌷𒅀𒋡x",town,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 271, Parpola Toponyms: 187 (Ja...), <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Jaqa-x [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Jaqa-x [1])</a>"
2025-04-10-(20-03-24),new,1244,Ḫara...,"Ḫara..., Hara...",–,–,–,"URU.ḫa-ra-x, 𒌷𒄩𒊏x",town,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 208, Parpola Toponyms: 149"
2025-04-10-(20-11-03),new,1245,Langa...,Langa...,–,–,–,"URU.la-an-ga-x+x, 𒌷𒆷𒀭𒂵xx",town,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 363, Parpola Toponyms: 224, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Langa-x [1] [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Langa-x [1] [1])</a>"
2025-04-10-(20-20-02),new,1246,Ṣilgangâ,"Ṣilgangâ, Ṣilganga, Ṣilli-Šamaš-agâ",–,–,–,"URU.ṣil-ga-an-ga-a, 𒌷𒉣𒂵𒀭𒂵𒀀",town,"Assyria, Iraq",–,"Bagg RGTC 7 2/2: 552, Parpola Toponyms: 323 (Ṣilli-Šamaš-agâ), <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Ṣilganga [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Ṣilganga [1])</a>"
2025-04-17-(20-28-50),new,1247,Ḫadattâ,"Ḫadattâ, Hadatta, al-Ğaida, al-Ğdeide, الجديدة, Waḑḩah al Jadīdah, Wadhah al Jadidah, وضحة الجديدة, Waḑḩah Wa Judaydah, Wadhah Wa Judaydah, Ouadha et Jdaide, Ouâdha et Jdaïdé, Waḑḩah Judaydah, Wadhah Judaydah, Ouadha, Wadhah, وضحة, Waẓḥa, Adada (?), Qaṣr al-Ḥair aš-Šarqī (?), Qasr al-Hayr al-Sharqi (?), قصر الحير الشرقي",4,36.03286, 38.02381,"URU.ḫa-da-at-ta-a, 𒌷𒄩𒁕𒀜𒋫𒀀",town,Syria,–,"Bagg RGTC 7 1: 82, Parpola Toponyms: 141 (under Ḫadattu), Musil (1927): <i>Arabia Deserta: A Topographical Itinerary</i>: 487 (al-Ğdeide), Musil (1928): <i>Palmyrena: A Topographical Itinerary</i>: 189 (al-Ğdeide/Waẓḥa), <a href='https://www.geonames.org/162699/wadhah-al-jadidah.html' target='_blank'>Geonames: Waḑḩah al Jadīdah</a>, <a href='https://pleiades.stoa.org/places/894070' target='_blank'>Pleiades: Qasr al-Hayr al-Sharqi/Adada?</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Hadatta [1])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Hadatta [1])</a>"
2025-04-23-(14-00-26),new,1248,Ubianda,Ubianda,–,–,–,"KUR.ú-bi-an-da, 𒆳𒌑𒁉𒀭𒁕","mountains, mountain ","Urarṭu, Armarijalî, Iran, West Azerbaijan",–,"Bagg RGTC 7 3/2: 581, Parpola Toponyms: 364, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Ubianda [Mount Ubianda])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Ubianda [Mount Ubianda])</a>"
2025-04-23-(16-34-25),new,1249,Arna,Arna,–,–,–,"URU.ar-na, 𒌷𒅈𒈾","city, fortified city","Urarṭu, Armarijalî, Iran, West Azerbaijan",–,"Bagg RGTC 7 3/1: 63, Parpola Toponyms: 30, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Arna [1])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Arna [1])</a>"
2025-04-23-(16-44-37),new,1250,Bubuzi,Bubuzi,–,–,–,"URU.bu-bu-zi, 𒌷𒁍𒁍𒍣","city, fortified city","Urarṭu, Armarijalî, Iran, West Azerbaijan",–,"Bagg RGTC 7 3/1: 159–160, Parpola Toponyms: 93, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Bubuzi [1])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Bubuzi [1])</a>"
2025-04-23-(17-01-29),new,1251,Ṣinišpalâ,"Ṣinišpalâ, Ṣinišpala",–,–,–,"URU.ṣi-ni-iš-pa-la-a, 𒌷𒍢𒉌𒅖𒉺𒆷𒀀","city, fortified city","Urarṭu, Armarijalî, Iran, West Azerbaijan",–,"Bagg RGTC 7 3/2: 536, Parpola Toponyms: 324, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Ṣinišpala [1])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Ṣinišpala [1])</a>"
2025-04-23-(17-13-44),new,1252,Ṣiniunak,Ṣiniunak,–,–,–,"URU.ṣi-ni-ú-nak, 𒌷𒍢𒉌𒌑𒅘","city, fortified city","Urarṭu, Armarijalî, Iran, West Azerbaijan ",–,"Bagg RGTC 7 3/2: 357, Parpola Toponyms: 324, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Ṣiniunak [1])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Ṣiniunak [1])</a>"
2025-04-23-(17-23-47),new,1253,Šarnî,"Šarnî, Šarni",–,–,–,"URU.šar-ni-i, 𒌷𒊬𒉌𒄿","city, fortified city","Urarṭu, Armarijalî, Iran, West Azerbaijan ",–,"Bagg RGTC 7 3/2: 543, Parpola Toponyms: 332, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Šarni [1])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Šarni [1])</a>"
2025-04-23-(17-42-11),new,1254,Arbu,Arbu,–,–,–,"URU.ar-bu, 𒌷𒅈𒁍",city,"Urarṭu, Armarijalî, Iran, West Azerbaijan ",–,"Bagg RGTC 7 3/1: 58, Parpola Toponyms: 27, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Arbu [1])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Arbu [1])</a>"
